우선순위,시도명,사고위험지역명,군집라벨,위험점수,총사고건수,총사망자수,총중상자수,사고분석유형명
1순위 (사망/사고다발),경기,경기도 수원시 팔달구내에서 2019년도에 반경50m 이내 다른사고12건 이상 지역,사망위험 (사망사고 집중),39,19,1,2,안전거리미확보 / 기타
1순위 (사망/사고다발),경기,경기도 광명시내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),39,14,1,3,기타 / 안전거리미확보 / U턴중
1순위 (사망/사고다발),충남,충청남도 아산시내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),39,9,1,4,신호위반 / U턴중 / 기타
1순위 (사망/사고다발),전남,전라남도 보성군내에서 2019년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),39,4,1,5,기타
1순위 (사망/사고다발),경기,경기도 수원시 영통구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),39,9,3,0,기타 / U턴중
1순위 (사망/사고다발),경기,경기도 광명시내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),39,19,1,2,안전거리미확보 / 기타
1순위 (사망/사고다발),경기,경기도 김포시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),39,14,1,3,기타
1순위 (사망/사고다발),부산,부산광역시 동구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),39,14,1,3,안전거리미확보 / 기타
1순위 (사망/사고다발),경남,경상남도 창원시 진해구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),39,19,1,2,기타 / 신호위반 / 안전거리미확보
1순위 (사망/사고다발),대전,대전광역시 동구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),39,14,1,3,기타 / U턴중
1순위 (사망/사고다발),경기,경기도 고양시일산서구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),39,14,1,3,안전거리미확보 / 기타
1순위 (사망/사고다발),서울,서울특별시 강북구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),39,9,1,4,기타
1순위 (사망/사고다발),인천,인천광역시 중구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),39,14,2,1,안전거리미확보 / 기타
1순위 (사망/사고다발),전남,전라남도 장성군내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),39,4,1,5,기타
1순위 (사망/사고다발),부산,부산광역시 사하구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),39,9,1,4,신호위반 / 기타
1순위 (사망/사고다발),충남,충청남도 예산군내에서 2024년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),39,9,1,4,기타 / 안전거리미확보
1순위 (사망/사고다발),전남,전라남도 광양시내에서 2024년도에 반경100m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),39,14,1,3,안전거리미확보 / 기타 / 신호위반
1순위 (사망/사고다발),경북,경상북도 김천시내에서 2024년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),39,9,1,4,기타
1순위 (사망/사고다발),서울,서울특별시 서초구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,사망위험 (사망사고 집중),38,13,1,3,신호위반 / 기타 / 안전거리미확보
1순위 (사망/사고다발),부산,부산광역시 연제구내에서 2017년도에 반경50m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),38,8,1,4,안전거리미확보 / 기타
1순위 (사망/사고다발),부산,부산광역시 서구내에서 2018년도에 반경50m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),38,8,1,4,안전거리미확보 / 기타
1순위 (사망/사고다발),인천,인천광역시 중구내에서 2018년도에 반경50m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),38,8,1,4,기타 / 안전거리미확보
1순위 (사망/사고다발),경기,경기도 수원시 팔달구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,사망위험 (사망사고 집중),38,13,1,3,신호위반 / 과속 / 기타 / 안전거리미확보
1순위 (사망/사고다발),경기,경기도 이천시내에서 2018년도에 반경100m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),38,13,1,3,U턴중 / 기타 / 안전거리미확보
1순위 (사망/사고다발),전북,전라북도 전주시완산구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),38,8,1,4,기타 / 신호위반
1순위 (사망/사고다발),부산,부산광역시 금정구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),38,13,1,3,기타
1순위 (사망/사고다발),대전,대전광역시 동구내에서 2019년도에 반경50m 이내 다른사고12건 이상 지역,사망위험 (사망사고 집중),38,13,1,3,기타
1순위 (사망/사고다발),울산,울산광역시 북구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),38,8,1,4,기타 / 안전거리미확보
1순위 (사망/사고다발),경기,경기도 수원시 장안구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),38,18,1,2,안전거리미확보 / 기타
1순위 (사망/사고다발),충남,충청남도 당진시내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),38,8,1,4,안전거리미확보 / U턴중 / 기타
1순위 (사망/사고다발),부산,부산광역시 동구내에서 2020년도에 반경50m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),38,13,1,3,안전거리미확보 / 기타
1순위 (사망/사고다발),경북,경상북도 김천시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),38,13,1,3,안전거리미확보 / 기타 / 신호위반
1순위 (사망/사고다발),서울,서울특별시 동대문구내에서 2021년도에 반경50m 이내 다른사고12건 이상 지역,사망위험 (사망사고 집중),38,18,1,2,U턴중 / 기타 / 안전거리미확보
1순위 (사망/사고다발),울산,울산광역시 중구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),38,18,1,2,기타 / 과속 / U턴중
1순위 (사망/사고다발),경기,경기도 부천시내에서 2021년도에 반경50m 이내 다른사고14건 이상 지역,사망위험 (사망사고 집중),38,18,2,0,기타 / 안전거리미확보
1순위 (사망/사고다발),전북,전라북도 김제시내에서 2021년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),38,8,1,4,U턴중 / 기타
1순위 (사망/사고다발),경남,경상남도 거제시내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),38,13,1,3,기타
1순위 (사망/사고다발),부산,부산광역시 해운대구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),38,13,1,3,안전거리미확보 / 기타
1순위 (사망/사고다발),전북,전라북도 정읍시내에서 2022년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),38,8,2,2,안전거리미확보 / 기타
1순위 (사망/사고다발),부산,부산광역시 동래구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),38,18,1,2,안전거리미확보 / 기타
1순위 (사망/사고다발),경북,경상북도 김천시내에서 2023년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),38,8,1,4,기타 / U턴중
1순위 (사망/사고다발),경남,경상남도 양산시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),38,13,1,3,신호위반 / 안전거리미확보 / U턴중 / 기타
1순위 (사망/사고다발),인천,인천광역시 서구내에서 2024년도에 반경50m 이내 다른사고12건 이상 지역,사망위험 (사망사고 집중),38,13,1,3,기타 / 안전거리미확보
1순위 (사망/사고다발),대전,대전광역시 대덕구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),38,8,1,4,기타 / 신호위반
1순위 (사망/사고다발),경기,경기도 동두천시내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),37,12,1,3,기타 / U턴중 / 안전거리미확보
1순위 (사망/사고다발),경기,경기도 양주시내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),37,12,1,3,기타 / 안전거리미확보
1순위 (사망/사고다발),충남,충청남도 당진시내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),37,7,1,4,안전거리미확보 / 기타
1순위 (사망/사고다발),경북,경상북도 영덕군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),37,7,2,2,과속 / 안전거리미확보 / 기타
1순위 (사망/사고다발),경남,경상남도 진주시내에서 2018년도에 반경100m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),37,7,1,4,안전거리미확보 / 기타
1순위 (사망/사고다발),경기,경기도 김포시내에서 2019년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),37,12,1,3,안전거리미확보 / 기타
1순위 (사망/사고다발),전북,전라북도 군산시내에서 2019년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),37,12,2,1,신호위반 / U턴중 / 기타
1순위 (사망/사고다발),전남,전라남도 순천시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),37,12,1,3,기타 / 안전거리미확보
1순위 (사망/사고다발),경북,경상북도 경산시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),37,17,1,2,기타 / 안전거리미확보
1순위 (사망/사고다발),서울,서울특별시 강북구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),37,12,1,3,기타 / U턴중
1순위 (사망/사고다발),경기,경기도 광주시내에서 2021년도에 반경50m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),37,17,1,2,안전거리미확보 / 기타 / U턴중
1순위 (사망/사고다발),광주,광주광역시 서구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,사망위험 (사망사고 집중),37,17,1,2,안전거리미확보 / 기타
1순위 (사망/사고다발),경기,경기도 하남시내에서 2022년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),37,12,1,3,기타 / 안전거리미확보
1순위 (사망/사고다발),경기,경기도 광주시내에서 2022년도에 반경50m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),37,22,1,1,기타 / 안전거리미확보 / U턴중
1순위 (사망/사고다발),부산,부산광역시 남구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),37,12,1,3,안전거리미확보 / 신호위반 / 기타
1순위 (사망/사고다발),경기,경기도 이천시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),37,12,1,3,안전거리미확보 / 기타 / 신호위반 / U턴중
1순위 (사망/사고다발),경남,경상남도 창원시 마산회원구내에서 2023년도에 반경50m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),37,7,1,4,U턴중 / 기타
1순위 (사망/사고다발),충남,충청남도 천안시서북구내에서 2024년도에 반경50m 이내 다른사고14건 이상 지역,사망위험 (사망사고 집중),37,22,1,1,U턴중 / 안전거리미확보 / 기타
1순위 (사망/사고다발),경남,경상남도 창원시 의창구내에서 2024년도에 반경50m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),37,7,1,4,기타
1순위 (사망/사고다발),경기,경기도 수원시팔달구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),36,11,1,3,기타
1순위 (사망/사고다발),경기,경기도 하남시내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),36,6,2,2,신호위반 / 기타 / 안전거리미확보
1순위 (사망/사고다발),전북,전라북도 군산시내에서 2017년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),36,11,1,3,기타 / 안전거리미확보
1순위 (사망/사고다발),경북,경상북도 안동시내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),36,16,1,2,안전거리미확보 / U턴중 / 기타
1순위 (사망/사고다발),경기,경기도 김포시내에서 2018년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),36,11,1,3,기타
1순위 (사망/사고다발),경기,경기도 광주시내에서 2018년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),36,11,1,3,기타
1순위 (사망/사고다발),전남,전라남도 무안군내에서 2018년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),36,11,1,3,U턴중 / 기타
1순위 (사망/사고다발),경기,경기도 과천시내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),36,6,2,2,기타 / 과속 / 안전거리미확보
1순위 (사망/사고다발),강원,강원도 동해시내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),36,11,1,3,기타 / 안전거리미확보 / U턴중
1순위 (사망/사고다발),부산,부산광역시 북구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),36,11,1,3,안전거리미확보 / 기타
1순위 (사망/사고다발),강원,강원도 홍천군내에서 2021년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),36,6,1,4,기타 / 안전거리미확보
1순위 (사망/사고다발),충북,충청북도 청주시 청원구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),36,16,1,2,기타 / U턴중 / 신호위반
1순위 (사망/사고다발),전남,전라남도 순천시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),36,11,1,3,기타
1순위 (사망/사고다발),경남,경상남도 양산시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),36,11,1,3,기타 / U턴중 / 안전거리미확보 / 신호위반
1순위 (사망/사고다발),전남,전라남도 목포시내에서 2024년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),36,21,1,1,기타 / 신호위반 / 안전거리미확보
1순위 (사망/사고다발),경기,경기도 부천시소사구내에서 2017년도에 반경50m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),35,10,1,3,기타 / U턴중 / 안전거리미확보
1순위 (사망/사고다발),충북,충청북도 청주시 상당구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),35,10,1,3,안전거리미확보 / U턴중 / 기타 / 신호위반
1순위 (사망/사고다발),충북,충청북도 괴산군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),35,5,1,4,기타
1순위 (사망/사고다발),전북,전라북도 전주시덕진구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,사망위험 (사망사고 집중),35,15,1,2,U턴중 / 기타
1순위 (사망/사고다발),광주,광주광역시 서구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,사망위험 (사망사고 집중),35,15,1,2,기타 / 과속 / 안전거리미확보 / U턴중
1순위 (사망/사고다발),경기,경기도 수원시 장안구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),35,15,1,2,기타 / U턴중
1순위 (사망/사고다발),경기,경기도 시흥시내에서 2018년도에 반경50m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),35,15,1,2,안전거리미확보 / 기타
1순위 (사망/사고다발),충남,충청남도 예산군내에서 2018년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),35,10,1,3,안전거리미확보 / 기타
1순위 (사망/사고다발),전남,전라남도 여수시내에서 2018년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),35,10,1,3,기타 / U턴중
1순위 (사망/사고다발),인천,인천광역시 연수구내에서 2019년도에 반경50m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),35,10,1,3,안전거리미확보 / 기타
1순위 (사망/사고다발),전북,전라북도 군산시내에서 2019년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),35,15,1,2,기타 / 안전거리미확보 / U턴중
1순위 (사망/사고다발),전북,전라북도 김제시내에서 2019년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),35,5,1,4,기타 / 신호위반
1순위 (사망/사고다발),부산,부산광역시 연제구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),35,15,1,2,기타 / 안전거리미확보 / 신호위반
1순위 (사망/사고다발),경기,경기도 용인시수지구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),35,10,1,3,기타
1순위 (사망/사고다발),경기,경기도 파주시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),35,10,1,3,신호위반 / 기타
1순위 (사망/사고다발),충북,충청북도 청주시 상당구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),35,10,1,3,기타
1순위 (사망/사고다발),충북,충청북도 청주시 청원구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),35,10,1,3,기타 / 과속 / 안전거리미확보 / U턴중 / 신호위반
1순위 (사망/사고다발),경북,경상북도 포항시 남구내에서 2021년도에 반경50m 이내 다른사고12건 이상 지역,사망위험 (사망사고 집중),35,15,1,2,U턴중 / 기타
1순위 (사망/사고다발),경북,경상북도 칠곡군내에서 2021년도에 반경100m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),35,15,1,2,기타
1순위 (사망/사고다발),경기,경기도 성남시 수정구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),35,15,1,2,기타 / 안전거리미확보
1순위 (사망/사고다발),충남,충청남도 연기군내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),34,9,2,1,과속 / 기타
1순위 (사망/사고다발),전북,전라북도 부안군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),34,4,1,4,기타
1순위 (사망/사고다발),부산,부산광역시 서구내에서 2018년도에 반경50m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),34,9,1,3,기타
1순위 (사망/사고다발),대전,대전광역시 대덕구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),34,9,1,3,신호위반 / 기타 / 과속 / U턴중
1순위 (사망/사고다발),경기,경기도 안산시상록구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,사망위험 (사망사고 집중),34,19,1,1,기타 / 안전거리미확보
1순위 (사망/사고다발),강원,강원도 인제군내에서 2018년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),34,4,1,4,기타
1순위 (사망/사고다발),충남,충청남도 공주시내에서 2018년도에 반경100m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),34,9,1,3,기타
1순위 (사망/사고다발),경북,경상북도 영덕군내에서 2018년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),34,4,1,4,기타 / 안전거리미확보
1순위 (사망/사고다발),인천,인천광역시 중구내에서 2019년도에 반경50m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),34,9,1,3,신호위반 / 기타
1순위 (사망/사고다발),강원,강원도 강릉시내에서 2019년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),34,14,1,2,U턴중 / 기타
1순위 (사망/사고다발),전남,전라남도 장성군내에서 2019년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),34,4,1,4,기타
1순위 (사망/사고다발),전남,전라남도 순천시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),34,14,1,2,안전거리미확보 / U턴중 / 기타
1순위 (사망/사고다발),대구,대구광역시 중구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),34,9,1,3,기타
1순위 (사망/사고다발),충북,충청북도 제천시내에서 2021년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),34,9,1,3,기타
1순위 (사망/사고다발),충남,충청남도 당진시내에서 2021년도에 반경100m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),34,14,1,2,신호위반 / 안전거리미확보 / 기타
1순위 (사망/사고다발),경남,경상남도 김해시내에서 2021년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),34,14,1,2,신호위반 / 기타
1순위 (사망/사고다발),경기,경기도 수원시 팔달구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),34,9,1,3,기타 / 과속 / U턴중
1순위 (사망/사고다발),전남,전라남도 광양시내에서 2022년도에 반경100m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),34,9,2,1,안전거리미확보 / 기타
1순위 (사망/사고다발),경북,경상북도 포항시 북구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),34,14,1,2,안전거리미확보 / 기타
1순위 (사망/사고다발),서울,서울특별시 용산구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),34,9,1,3,기타 / U턴중 / 과속
1순위 (사망/사고다발),대전,대전광역시 중구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),34,14,1,2,안전거리미확보 / 기타
1순위 (사망/사고다발),서울,서울특별시 광진구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),33,8,1,3,기타 / U턴중
1순위 (사망/사고다발),인천,인천광역시 남동구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,사망위험 (사망사고 집중),33,18,1,1,기타 / 안전거리미확보
1순위 (사망/사고다발),경기,경기도 평택시내에서 2017년도에 반경50m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),33,13,1,2,기타 / U턴중 / 안전거리미확보
1순위 (사망/사고다발),전남,전라남도 보성군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),33,8,1,3,기타 / 안전거리미확보
1순위 (사망/사고다발),경남,경상남도 창원시 진해구내에서 2017년도에 반경50m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),33,8,1,3,기타 / 신호위반 / 안전거리미확보 / U턴중
1순위 (사망/사고다발),경남,경상남도 창녕군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),33,8,1,3,기타
1순위 (사망/사고다발),서울,서울특별시 성동구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),33,8,1,3,기타
1순위 (사망/사고다발),전북,전라북도 익산시내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),33,13,1,2,기타 / 안전거리미확보
1순위 (사망/사고다발),광주,광주광역시 광산구내에서 2019년도에 반경50m 이내 다른사고12건 이상 지역,사망위험 (사망사고 집중),33,18,1,1,안전거리미확보 / 기타
1순위 (사망/사고다발),경기,경기도 수원시 권선구내에서 2019년도에 반경50m 이내 다른사고12건 이상 지역,사망위험 (사망사고 집중),33,13,1,2,안전거리미확보 / 기타
1순위 (사망/사고다발),충남,충청남도 아산시내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),33,8,1,3,기타
1순위 (사망/사고다발),전남,전라남도 여수시내에서 2019년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),33,13,1,2,안전거리미확보 / 신호위반 / 기타
1순위 (사망/사고다발),제주,제주도 제주시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),33,13,1,2,기타 / 안전거리미확보
1순위 (사망/사고다발),인천,인천광역시 연수구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),33,13,1,2,신호위반 / 안전거리미확보 / 기타
1순위 (사망/사고다발),광주,광주광역시 서구내에서 2021년도에 반경50m 이내 다른사고12건 이상 지역,사망위험 (사망사고 집중),33,13,1,2,기타 / 안전거리미확보 / 신호위반
1순위 (사망/사고다발),경기,경기도 수원시 팔달구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),33,13,1,2,기타 / 안전거리미확보
1순위 (사망/사고다발),강원,강원도 원주시내에서 2021년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),33,13,1,2,안전거리미확보 / U턴중 / 기타
1순위 (사망/사고다발),전북,전라북도 익산시내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),33,13,1,2,신호위반 / 기타 / 안전거리미확보
1순위 (사망/사고다발),경남,경상남도 밀양시내에서 2021년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),33,8,1,3,기타
1순위 (사망/사고다발),서울,서울특별시 관악구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,사망위험 (사망사고 집중),33,18,1,1,기타 / 안전거리미확보 / U턴중
1순위 (사망/사고다발),부산,부산광역시 수영구내에서 2022년도에 반경50m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),33,8,1,3,과속 / 기타
1순위 (사망/사고다발),인천,인천광역시 미추홀구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,사망위험 (사망사고 집중),33,18,1,1,U턴중 / 안전거리미확보 / 기타
1순위 (사망/사고다발),대전,대전광역시 대덕구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),33,13,1,2,안전거리미확보 / 기타
1순위 (사망/사고다발),경기,경기도 의왕시내에서 2022년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),33,8,1,3,기타
1순위 (사망/사고다발),강원,강원도 강릉시내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),33,13,1,2,기타
1순위 (사망/사고다발),전남,전라남도 해남군내에서 2022년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),33,8,1,3,기타
1순위 (사망/사고다발),경기,경기도 부천시내에서 2023년도에 반경50m 이내 다른사고14건 이상 지역,사망위험 (사망사고 집중),33,18,1,1,안전거리미확보 / U턴중 / 기타
1순위 (사망/사고다발),서울,서울특별시 광진구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,사망위험 (사망사고 집중),33,18,1,1,U턴중 / 기타
1순위 (사망/사고다발),경남,경상남도 창원시 의창구내에서 2024년도에 반경50m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),33,8,1,3,안전거리미확보 / 기타 / 신호위반
1순위 (사망/사고다발),경기,경기도 오산시내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),32,12,1,2,기타 / U턴중
1순위 (사망/사고다발),전남,전라남도 목포시내에서 2017년도에 반경80m 이내 다른사고10건 이상 지역,사망위험 (사망사고 집중),32,12,1,2,안전거리미확보 / 기타
1순위 (사망/사고다발),경북,경상북도 포항시북구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,사망위험 (사망사고 집중),32,12,1,2,기타 / 중앙선침범
1순위 (사망/사고다발),경북,경상북도 영양군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,사망위험 (사망사고 집중),32,7,1,3,기타
1순위 (사망/사고다발),경기,경기도 여주시내에서 2018년도에 반경100m 이내 다른사고6건 이상 지역,사망위험 (사망사고 집중),32,7,1,3,U턴중 / 안전거리미확보 / 기타
1순위 (사망/사고다발),서울,서울특별시 송파구내에서 2019년도에 반경50m 이내 다른사고14건 이상 지역,사망위험 (사망사고 집중),32,22,1,0,기타 / 안전거리미확보
